100535338638690515335 :percentage:0.0455740578439965 ,percentage_circle:1 intersect_id:102314486331710415915
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:108202989932786461870
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:108584805279585306962
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:114801877818306839095
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:102970080723469591890
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:103216887847401478447
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:110250614197455245208
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:110940456900687729735
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:103115473754659376168
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:107490600889040777735
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:103998343691669548929
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:107343380917808930971
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:113372014271548958684
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:110889775111765717798
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:110806949181190360839
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:116867368573175665922
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:107108629296744262885
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:113809685075072670366
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:113212564798246057056
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:107023475113646570269
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:103896020270046143315
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:104100725654421261442
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:115027027411415275890
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:107494834634231938072
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:111721050801656598782
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:104175289386948474434
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:106184776095468420185
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:110030220986081791922
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:110859635804619214661
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:113456203738507213575
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:113455290791279442483
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:107322537767043048537
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:106983800549406471589
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:101548703550770422239
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:114729740472671073461
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:104833564316573420990
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:115822739011040329613
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:111726459705245415071
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:115289524882519831247
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:116561012331692075800
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:106289562822644692555
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:112236344213897425331
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:100932195479763784248
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:118131697232761732776
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:108215644829092784557
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:113119045494513107248
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:116285826386419620082
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:104806058479940851108
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:113942799549327773662
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:112015850049120816948
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:106661386135469061222
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:105396609818194584786
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:114199195197059337302
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:102541295037745440355
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:111514735588177976561
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:112022983294967948367
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:109776592189555823086
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:116927591687006554468
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:111674748486766258557
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:110600546748211156466
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:116161263828563383494
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:113595722144466261201
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:112075476058819393084
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:105962350616823915963
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:106294738773145690221
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:116329861123872939292
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:114288572990229558524
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:115115161887111700191
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:117117884937547181785
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:111112809838472063992
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:103908448964312073643
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:104785745976388509718
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:112156000858878605428
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:105800931235510181650
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:106512394490409548810
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:115230288324573016906
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:102655243537270905389
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:112971045758474660173
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:115655205216183932495
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:102349305007676725479
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:111240230493422963077
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:109888379776056131514
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:111789849226621844437
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:107798867186542046341
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:109403702254529528210
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:105815266136865728077
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:103640868363269754000
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:102518365620075109973
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:109876915588291208505
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:101103242784230519197
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:117000139571713536948
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:113438256900303213931
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:117440562136163282023
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:117790146286148495130
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:103202760473534065366
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:109812154559522809355
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:103423025783649000949
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:105980354203966235008
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:117580704288376500422
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:104639356062913210803
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:106658849511427440492
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:109173676007062605940
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:104513612772021842037
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:117710159389064279424
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:115080215652229659698
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:114169149820478856488
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:103201353295136319186
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:114580307878074936861
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:103761316115981403222
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:106813061125294796726
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:105173978068939050475
101373961279443806744 :percentage:0.116644823066841 ,percentage_circle:1 intersect_id:106758488395906535821
101373961279443806744 :percentage:0.112712975098296 ,percentage_circle:1 intersect_id:102125950139128626032
101373961279443806744 :percentage:0.12346002621232 ,percentage_circle:1 intersect_id:113381419568450917747
