100535338638690515335 :percentage:0 ,percentage_circle:0 intersect_id:116785232980003784802
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:116285826386419620082
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:104806058479940851108
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:113942799549327773662
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:112015850049120816948
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:106661386135469061222
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:105396609818194584786
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:114199195197059337302
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:102541295037745440355
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:112022983294967948367
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:109776592189555823086
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:116927591687006554468
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:110600546748211156466
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:116161263828563383494
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:113595722144466261201
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:112075476058819393084
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:114288572990229558524
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:117117884937547181785
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:111112809838472063992
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:103908448964312073643
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:104785745976388509718
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:112156000858878605428
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:106512394490409548810
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:112971045758474660173
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:102349305007676725479
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:111240230493422963077
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:109888379776056131514
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:111789849226621844437
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:109403702254529528210
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:105815266136865728077
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:109876915588291208505
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:101103242784230519197
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:117000139571713536948
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:113438256900303213931
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:117440562136163282023
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:117790146286148495130
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:109812154559522809355
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:103423025783649000949
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:105980354203966235008
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:117580704288376500422
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:104639356062913210803
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:106658849511427440492
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:104513612772021842037
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:117710159389064279424
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:115080215652229659698
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:114169149820478856488
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:103201353295136319186
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:114580307878074936861
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:103761316115981403222
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:106813061125294796726
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:105173978068939050475
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:106758488395906535821
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:102125950139128626032
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:107733269574737813168
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:103731328851511193776
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:103306876714294066693
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:103869730629941619882
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:117341108419076839731
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:116010774994612431921
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:106552720667762384664
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:100934704827451571980
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:117376002131523540440
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:108483700324316970657
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:116995710336756123292
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:115428993145818153559
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:114154062944146796931
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:109730337987021901018
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:100267777884892163462
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:104112700502285331526
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:109584101159595963470
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:112737356589974073749
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:103888069615589058326
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:102466574310924737700
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:110159306642698690348
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:107792210455452678312
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:101348397943983026449
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:116733450618775758965
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:118337792374870658609
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:108082814806291478395
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:117638939655346687228
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:111481447644559922017
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:108234504729950216883
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:112923782783591735024
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:106569322839607148261
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:117865945859719231324
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:105678730193466810150
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:114304217986164504534
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:111749793836380057642
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:106322266355568739242
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:115683348724599782363
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:111325331580310420251
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:109227682559493353301
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:102027569173802121272
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:112802031539318458586
101373961279443806744 :percentage:0.111986301369863 ,percentage_circle:0.76046511627907 intersect_id:117942605302461709656
101373961279443806744 :percentage:0.124315068493151 ,percentage_circle:0.770700636942675 intersect_id:114368038757570758124
101373961279443806744 :percentage:0.119520547945205 ,percentage_circle:0.784269662921348 intersect_id:107386502152174751016
